,NP,F,CR
41,0.9354838709677419,0.5655892290924087,2.127458379125639
42,1.4761904761904763,1.9832430369955965,0.32714887471817705
43,2.1,0.8561619795129001,1.3810075465629568
44,0.35714285714285715,0.6106183621308536,0.7723474098125143
45,1.7,0.8638445215996815,5.478739228107726
46,0.43103448275862066,1.3156318530990758,0.20352196414573145
47,1.380952380952381,0.4275183329507436,1.2187265238709317
48,1.0909090909090908,1.136979606688212,4.166292495743969
49,0.719626168224299,0.8788293606411178,0.20840266098626095
50,0.7133333333333334,1.305571149140967,1.360143844834039
51,1.744186046511628,1.1215558920858066,0.8512237890572464
52,0.5972222222222222,0.68798109780186,1.408197312463428
53,1.8461538461538463,1.6132035603135795,0.6098763276766205
54,1.4329896907216495,1.4684005265449298,0.52537208599258
55,0.9797979797979798,0.6725926812907873,2.1997998500450557
56,0.9428571428571428,1.7077194788392556,0.48137186443353186
57,1.9444444444444444,1.1719826788920293,4.985825980930001
58,0.5192307692307693,0.8432506839913766,0.5638678999081014
59,0.832,0.9317780432424972,2.210167044243726
60,2.232142857142857,0.5845351064030436,0.1828707969507127
61,0.7368421052631579,1.821468654855455,1.7201861654287183
62,0.49032258064516127,0.5678636885928522,3.6974428966182775
63,2.2777777777777777,0.8757859024363879,0.8357630027239696
64,0.8852459016393442,2.0408487239935207,0.9352501086339426
65,1.22,0.638555508862516,1.4145471233339222
66,0.38461538461538464,1.3196260816362433,1.668761382286107
67,1.368421052631579,0.7355751994075332,0.506154600656936
68,0.6934306569343066,1.525546980028867,2.268255574021906
69,1.8513513513513513,0.7719136123183684,0.6659453994555293
70,0.8222222222222222,1.4095683728234185,0.6601227210005122
71,0.6081081081081081,0.5308391710566334,2.7358104504007272
72,3.160839160839161,1.157987346153639,1.1707112602895633
73,0.30168776371308015,0.8016714793790191,2.3308762385583575
74,3.2027027027027026,1.2434524143303884,0.4750794430547269
75,0.4868421052631579,1.1931949831155093,0.7575541340372526
76,1.6521739130434783,0.6950391864485478,1.6660724212354707
77,0.5476190476190477,0.8248122408541212,0.6921341762144119
78,1.768421052631579,1.0028756502939216,0.9461348016136093
79,0.4884318766066838,1.7463855304101052,1.0532193952258728
80,0.9923469387755102,0.7546639759051181,0.7940566185214677
81,1.2075471698113207,0.9101991710099399,7.399109708210859
82,0.4690265486725664,1.4278622209926597,0.12527683686200308
83,0.7902097902097902,0.9701795810875391,1.1549654344807938
84,1.5212765957446808,1.6115838360309123,1.448325078817961
85,1.4242424242424243,0.7847896577440774,1.1688656004274984
86,0.9041095890410958,1.0146059602423152,3.0305013728646477
87,0.7604166666666666,0.8840275009132331,0.5066677038974395
88,1.0434782608695652,1.1980321729336987,0.47043727504747934
89,1.9574468085106382,0.8217196622206799,1.0124361960577684
90,0.5472154963680388,0.9629909781754517,0.9060211195920219
91,1.8114035087719298,0.9712987414311587,2.014211052594794
92,0.7862068965517242,1.1154391105119663,0.6721391440583117
93,0.6561085972850679,1.2010278536102126,0.6599993928647725
94,2.2323232323232323,1.2555829832225252,3.384264889590555
95,0.48175182481751827,0.5631171410393488,0.4402265369087586
96,0.86892177589852,0.8368017553103319,0.8731836722399869
97,2.0929203539823007,1.000709081152492,0.6402915769716611
98,0.5931758530183727,1.2718018150325583,0.8102677622326769
99,0.6207865168539326,1.2738894175319924,1.4274039990825513
100,0.7672413793103449,0.5363862502853302,3.8648992017023414
101,1.162907268170426,1.688482491326448,0.2428184125403529
102,1.4148936170212767,1.0959779060563077,1.8660299289520075
103,1.855263157894737,0.5743137113949212,3.1218771712101128
104,0.4662576687116564,2.2140764954981322,0.30879090548282384
105,2.414814814814815,0.8553360723521999,0.5177019512849192
106,0.5818965517241379,0.7194408970347842,0.9061994559276945
107,0.8689138576779026,1.1554082446649843,1.666290337964125
108,0.7428057553956835,0.775499706833115,0.7760005177546555
109,0.9536878216123499,2.0624957705920264,3.2445435282446407
110,1.0121527777777777,0.5667807392866738,0.9077894938165443
111,0.9520661157024793,1.0172188849694512,0.8870273768533603
112,0.8642857142857143,1.174271458417821,0.28915182241358156
113,1.0903426791277258,1.26501932566279,5.883020882649026
114,0.9654135338345865,0.9614050262328482,0.5534187336506978
115,1.2429906542056075,0.5852355377490864,0.37752095245867884
116,0.7925925925925926,1.4312810745090543,1.365237472297408
117,0.7737704918032787,1.5598990217581812,0.25477326328866007
118,2.2509225092250924,1.2221448227639617,0.9901347214103345
119,0.3904899135446686,0.6347376223385938,1.6367280589157955
120,1.2196836555360282,1.1697236224120884,2.345343872796795
121,1.2533039647577093,0.8801486769399304,0.48831933621028534
122,1.4645161290322581,0.9461885390378028,1.7439957808904656
123,0.45588235294117646,0.7591589852364986,0.24618148607903553
124,3.3497536945812807,1.3317884250287948,1.2200315179085266
125,0.6928327645051194,0.8301334333748042,1.3608369892515013
126,0.3269230769230769,1.5023526131530884,0.7310683380324827
127,1.4857142857142858,0.9125212177152902,1.3677917883445787
128,0.6780923994038748,1.1523862917581127,1.4415865844751552
129,1.0805152979066022,0.4939305029123829,0.7107845585249412
130,0.8149606299212598,1.339144032130312,1.935472726824871
131,1.229032258064516,0.8306923916584165,0.45359980761620344
132,1.5538847117794485,0.8512805851554983,1.0838956943341458
133,0.8807947019867549,1.013784709369295,1.1673602484313215
134,1.5252525252525253,1.4691065786410888,1.8916850304801325
